,feature_importance,feature_names
280,0.026345192492185827,feature_uneffaced_unintermitted_spurt
132,0.025905191782495906,feature_witchy_orange_muley
701,0.0,feature_nubby_sissified_value
694,0.0,feature_smaller_colored_immurement
831,0.0,feature_guardant_giocoso_natterjack
697,0.0,feature_multiseriate_oak_benzidine
832,0.0,feature_bootleg_clement_joe
698,0.0,feature_gobioid_transhuman_interconnection
699,0.0,feature_reservable_peristomal_emden
834,0.0,feature_unhoped_hex_ventriloquism
833,0.0,feature_thousandth_hierarchal_plight
745,0.0,feature_coordinate_shyer_evildoing
835,0.0,feature_unappreciated_humiliated_misapprehension
851,0.0,feature_exhaling_awkward_inhabitant
867,0.0,feature_transisthmian_inculcative_heldentenor
866,0.0,feature_tinkliest_unstuffy_manhunt
679,0.0,feature_crimpier_gude_housedog
863,0.0,feature_celebratory_assayable_carlisle
862,0.0,feature_twisted_saronic_necrologist
860,0.0,feature_unadjusted_dissectible_warley
859,0.0,feature_turbaned_excentric_rockery
684,0.0,feature_sardonic_primary_shadwell
858,0.0,feature_geomedical_imbued_clunk
857,0.0,feature_synodal_feisty_weave
856,0.0,feature_adverbial_inexplicable_schul
686,0.0,feature_smutty_prohibited_sullivan
854,0.0,feature_plentiful_numeral_pascal
853,0.0,feature_pseudo_bounden_hereafter
849,0.0,feature_duskier_wispiest_midwesterner
836,0.0,feature_cragged_sacred_malabo
848,0.0,feature_ruttier_freakier_perversion
847,0.0,feature_supportive_explanatory_powder
846,0.0,feature_bubbling_pedestrian_convection
845,0.0,feature_jangly_weedier_bhang
844,0.0,feature_intermingled_reedier_rookery
843,0.0,feature_unamenable_prevalent_trilobite
841,0.0,feature_periclean_proportionable_amaranth
840,0.0,feature_teased_pinpoint_grant
689,0.0,feature_clipped_kurdish_grainer
690,0.0,feature_dustproof_unafraid_stampede
839,0.0,feature_carbuncled_athanasian_ampul
691,0.0,feature_neutered_postpositive_writ
692,0.0,feature_twelve_haphazard_pantography
837,0.0,feature_idled_unwieldy_improvement
830,0.0,feature_happening_tristful_yodeling
716,0.0,feature_crooked_wally_lobation
829,0.0,feature_lentissimo_ducky_quadroon
773,0.0,feature_disarrayed_rarefactive_trisulphide
768,0.0,feature_orchitic_reported_coloration
769,0.0,feature_stelliform_curling_trawler
733,0.0,feature_cirsoid_buddhism_vespa
732,0.0,feature_healthier_unconnected_clave
